region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,class
14,14599,2004,20,1767,4,6,2,108349,5,3,3,8,10,3.0
14,11798,2010,4,1221,4,5,2,115007,5,3,3,8,10,3.0
14,19744,2014,6,2917,4,6,2,112865,5,3,3,8,0,2.0
14,19577,2017,35,2959,5,5,2,31449,5,3,3,8,10,2.0
14,2880,2004,27,2585,4,3,2,153117,5,3,1,8,10,3.0
14,25777,2016,33,3203,5,3,2,35102,5,2,3,8,5,2.0
14,13377,2013,10,1343,4,5,2,120086,5,3,3,8,10,1.0
14,20757,2016,23,712,5,3,3,49336,5,3,3,4,9,1.0
14,18797,2015,2,492,5,3,2,24515,5,3,1,8,10,1.0
14,21688,2018,6,2037,5,5,2,16424,5,3,1,8,0,3.0
14,2950,2006,27,2560,3,3,2,177100,5,3,1,4,9,1.0
14,6495,2008,17,1961,4,5,2,130535,5,3,3,8,0,2.0
14,9995,2013,35,2249,4,3,0,85111,5,3,1,4,3,2.0
14,12795,2012,35,2993,4,5,0,140776,5,3,3,8,3,2.0
14,9795,2012,35,2249,4,3,0,94921,5,3,1,4,1,2.0
14,22795,2013,34,264,4,5,2,137491,5,3,3,8,10,3.0
14,9795,2014,35,647,4,3,0,106696,5,3,1,1,1,2.0
14,11450,2014,35,2249,4,3,0,79187,5,3,1,4,9,1.0
14,17495,2012,30,34,4,6,2,82882,5,3,3,7,0,1.0
14,9995,2012,18,2199,4,3,2,101172,5,3,1,4,9,2.0
14,32795,2015,31,2817,4,5,2,80141,5,3,3,8,10,2.0
14,27795,2015,23,1694,4,5,2,63380,5,3,3,8,10,1.0
14,6495,2013,14,528,4,3,2,111060,5,3,1,4,1,2.0
14,11495,2013,18,2199,4,3,2,118381,5,3,1,4,0,1.0
14,8995,2012,34,2336,4,3,3,166594,5,3,1,3,9,3.0
14,12145,2017,27,2585,4,3,2,30853,5,3,1,4,9,1.0
14,7995,2004,17,3164,4,5,2,132920,5,2,3,8,8,3.0
14,29795,2016,34,264,4,5,2,57645,5,3,3,8,8,2.0
14,22795,2015,34,1776,4,5,2,54322,5,3,3,8,1,2.0
14,7995,2009,33,2207,4,3,2,134561,5,3,3,3,10,3.0
14,32475,2015,34,3084,4,6,4,61774,5,3,3,7,8,2.0
14,10595,2016,14,1197,4,3,2,59645,5,3,1,4,10,3.0
14,10295,2013,34,769,4,3,3,154852,5,3,1,4,10,2.0
14,23995,2015,17,3164,4,5,2,64438,5,3,3,8,9,2.0
14,13795,2017,27,571,4,3,2,64377,5,3,1,4,9,1.0
14,20945,2017,27,2048,4,5,2,31034,5,3,1,4,9,3.0
14,22795,2016,20,1842,4,3,2,27737,5,3,2,4,9,2.0
14,11495,2013,9,293,4,3,2,26473,5,2,1,1,3,2.0
14,22495,2016,3,3209,4,3,2,54489,5,3,3,8,10,2.0
14,12795,2014,10,1638,4,3,2,66747,5,3,1,4,10,2.0
14,6495,2008,3,143,4,5,2,127599,5,3,2,4,9,2.0
14,8375,2010,6,3043,4,5,2,106745,5,3,3,8,3,1.0
14,10795,2012,2,508,4,3,2,96293,5,3,1,4,9,2.0
14,15495,2015,10,1534,4,3,2,27730,5,2,1,1,8,1.0
14,17495,2015,13,2185,4,5,2,62751,5,3,1,1,9,1.0
14,18795,2014,11,521,4,5,2,85961,5,3,3,8,10,3.0
14,21295,2003,6,2707,4,6,0,159703,5,3,3,7,10,2.0
14,18995,2008,10,1487,4,6,0,170909,5,3,3,7,10,1.0
14,4895,2005,7,166,4,6,2,138367,5,3,2,4,1,2.0
14,18995,2012,11,3293,4,6,4,95726,5,3,3,8,10,2.0
14,16795,2014,3,143,4,3,2,71543,5,3,2,4,1,2.0
14,18495,2007,6,2707,4,6,0,148411,5,3,3,7,2,2.0
14,7750,2005,11,3307,4,6,2,200960,5,3,3,8,10,2.0
14,19995,2018,13,861,4,3,2,17082,5,3,1,1,10,2.0
14,10295,2015,7,77,4,3,2,65731,5,3,1,4,10,3.0
14,18995,2017,0,1802,4,3,2,39238,5,3,1,4,10,2.0
14,25795,2011,11,2649,4,6,0,190330,5,3,3,7,10,3.0
14,24495,2016,13,2301,4,5,2,75186,5,3,3,8,1,2.0
14,18295,2016,33,3199,4,3,2,50824,2,2,3,4,10,3.0
14,10795,2008,33,1813,4,3,2,119433,5,2,3,3,10,2.0
14,27795,2016,13,2301,4,5,2,80498,5,3,3,8,10,3.0
14,18795,2016,8,812,4,5,2,47639,5,3,2,1,0,2.0
14,12795,2015,13,975,4,3,2,51197,2,3,3,8,0,3.0
14,26795,2016,3,3222,4,5,2,83459,5,3,3,8,3,2.0
14,22795,2018,8,825,4,5,2,38446,5,3,2,4,5,1.0
14,17495,2015,5,612,4,3,2,48201,5,3,2,4,10,3.0
14,6275,2011,14,1198,4,3,2,116400,5,3,1,4,9,2.0
14,5000,2003,30,34,3,6,2,241100,5,2,3,10,1,1.0
14,7900,2008,30,12,4,6,2,230000,5,3,3,7,8,2.0
14,13000,2016,35,1856,4,5,2,27698,5,3,1,4,10,2.0
14,8495,1997,3,3315,4,3,2,79420,5,2,2,13,0,1.0
14,9795,2009,3,1,4,5,2,71843,5,3,2,1,10,2.0
14,21795,2016,3,143,4,3,2,41859,5,3,2,4,10,2.0
14,20795,2016,0,2987,4,5,2,42866,5,3,1,4,5,3.0
14,6000,2000,10,1517,3,6,0,207500,5,2,2,10,0,2.0
14,20500,2015,23,666,4,3,2,40000,5,3,1,4,5,1.0
14,20000,2010,17,3164,4,5,2,80665,4,2,3,3,8,1.0
14,6250,2005,36,3252,4,4,2,127365,5,3,3,8,0,2.0
14,12995,2017,35,1856,4,5,2,22722,5,3,1,4,10,1.0
14,13500,2017,35,2249,4,5,2,45644,5,3,1,4,10,3.0
14,31000,2016,10,1376,4,5,2,55418,5,3,3,10,10,3.0
14,9595,2015,18,1602,4,5,2,36780,5,3,1,2,10,1.0
14,5995,2003,10,2388,4,5,2,172255,5,3,3,7,8,1.0
14,9500,2014,27,571,4,3,2,101000,5,3,1,4,10,1.0
14,3050,2007,35,2384,4,4,2,143000,5,3,1,2,0,3.0
14,5000,2005,3,3212,3,5,2,101770,5,3,3,8,10,1.0
14,5000,2006,6,2916,4,5,2,128000,5,3,3,8,10,1.0
14,19748,2008,10,2868,3,6,0,97813,5,3,3,10,8,2.0
14,10381,2005,30,12,3,6,2,105393,5,3,3,10,9,2.0
14,10500,2007,6,618,3,6,2,168268,5,3,3,10,5,2.0
14,29900,2014,2,2537,4,6,2,101770,5,3,3,4,0,1.0
14,7495,2009,2,487,4,3,2,85472,5,3,1,4,1,2.0
14,9495,2008,15,1656,4,5,2,89923,5,3,2,4,10,1.0
14,3700,2008,8,1722,3,5,2,132200,5,3,1,5,9,3.0
14,8795,2011,36,722,4,4,2,101224,5,3,1,1,1,1.0
14,5000,2010,34,3289,4,3,2,107973,5,2,1,4,10,3.0
14,14900,2008,5,1270,4,6,2,101770,5,3,3,8,5,1.0
14,6795,2014,9,293,4,3,2,76736,5,3,1,1,0,2.0
14,8795,2013,6,2025,4,3,2,115059,5,3,1,4,10,1.0
14,7800,2004,34,2877,3,5,2,203000,5,2,3,8,10,2.0
14,9995,2014,34,769,4,5,2,147107,5,3,1,4,9,2.0
14,8495,2014,35,2249,4,5,0,131397,5,3,1,4,10,2.0
14,8795,2010,34,2897,4,3,2,123220,5,3,3,7,10,2.0
14,19900,2013,10,1376,4,5,2,101770,5,3,3,7,10,2.0
14,9555,2014,18,2801,4,3,2,100245,5,3,1,8,4,2.0
14,24495,2016,23,1132,4,5,2,25113,5,3,2,4,9,2.0
14,3000,2006,33,646,3,3,2,101770,5,3,3,9,0,2.0
14,28000,2013,34,1551,4,5,2,44000,5,3,3,8,0,2.0
14,17395,2012,30,34,4,6,2,85741,5,3,3,7,0,2.0
14,13000,2012,13,541,4,3,2,65000,5,3,1,8,9,1.0
14,7000,2008,3,193,5,5,2,123500,5,3,2,4,3,1.0
14,2500,2005,10,2143,4,5,2,101770,5,3,3,8,10,1.0
14,17995,2018,10,351,4,5,2,23308,5,3,2,8,5,2.0
14,15995,2012,6,2916,4,5,2,108454,5,3,3,8,10,2.0
14,25995,2013,34,3077,4,5,2,81728,5,3,3,10,10,2.0
14,25500,2017,13,975,4,5,2,24316,5,3,3,8,10,2.0
14,35500,2019,11,789,4,5,2,8500,5,3,3,10,10,2.0
14,10500,2012,11,2944,4,5,2,95103,5,3,3,8,10,2.0
14,15750,2017,4,1223,4,5,2,11761,5,3,1,8,10,2.0
14,11975,2015,17,841,4,3,2,91975,5,3,3,8,10,2.0
14,26900,2016,30,12,4,6,2,101770,5,3,3,7,1,2.0
14,23900,2015,21,2164,4,5,2,101770,5,3,3,8,0,2.0
14,31900,2016,23,1701,4,5,2,101770,5,3,3,8,10,1.0
14,12900,2010,21,2164,4,6,2,101770,5,3,3,8,10,1.0
14,11900,2010,10,1311,4,6,2,101770,5,3,3,8,0,2.0
14,11900,2011,3,160,4,5,2,101770,5,3,2,13,10,1.0
14,25900,2013,5,1270,4,6,2,101770,5,3,3,8,0,2.0
14,9890,2014,22,138,4,3,2,18500,5,3,1,2,8,1.0
14,16795,2016,13,975,4,3,2,51954,5,3,3,8,3,1.0
14,3883,2000,34,960,4,3,2,61558,5,3,1,4,9,2.0
14,12495,2007,6,2679,4,6,4,146706,5,3,3,7,10,2.0
15,28995,2016,6,2678,4,5,2,75099,5,3,3,7,10,2.0
14,4795,2005,13,2185,4,5,2,220287,5,3,1,1,3,2.0
14,11777,2004,10,1426,4,6,0,129373,5,3,3,7,8,2.0
14,6800,2003,6,2927,4,5,2,147000,5,3,3,8,10,2.0
14,4499,2007,10,1180,4,5,2,178000,5,3,3,8,8,2.0
14,5500,2008,13,546,4,3,2,157540,5,3,1,4,0,3.0
14,17500,2001,10,1520,4,6,0,36000,5,2,3,8,10,3.0
14,4975,2005,6,3014,4,5,2,133748,5,3,3,8,10,1.0
14,4500,2007,17,1730,3,5,2,140000,5,3,2,8,5,2.0
14,18995,2015,10,3033,4,5,2,27411,5,3,1,6,10,2.0
14,24995,2011,10,1510,4,5,2,90606,5,3,2,8,10,1.0
14,26995,2013,10,1485,4,5,2,81766,5,3,2,10,10,1.0
14,27995,2013,10,1485,4,5,2,72483,5,3,2,10,10,3.0
14,35995,2016,10,1175,4,5,2,46445,5,3,2,13,10,3.0
14,32995,2014,6,2723,4,5,2,76305,5,3,3,10,10,1.0
15,14700,2016,33,1939,4,3,2,69897,5,3,3,4,0,2.0
15,2000,2008,36,3254,3,5,2,161000,5,3,3,8,9,1.0
15,3500,2005,6,2916,3,6,2,147000,5,3,3,8,8,3.0
15,21444,2013,6,2916,4,5,4,113566,5,3,3,1,0,1.0
15,34555,2013,11,2623,4,5,0,126346,5,3,3,7,0,3.0
15,5000,2010,13,533,3,3,2,67500,5,3,1,4,10,2.0
15,29888,2013,30,109,4,5,0,108098,5,3,3,7,9,1.0
15,19998,2014,30,12,4,5,2,48371,5,3,3,7,1,1.0
15,33888,2017,30,223,4,5,0,116915,5,3,3,7,9,2.0
15,28888,2012,10,1415,4,5,0,126528,5,3,3,7,10,1.0
15,29555,2012,11,2623,4,5,0,91052,5,3,3,7,8,3.0
15,28888,2011,30,1376,4,5,0,93140,5,3,3,7,9,3.0
15,24555,2014,17,3164,4,5,2,98981,5,3,3,8,10,1.0
15,28777,2011,10,1415,4,5,0,89044,5,3,3,7,9,1.0
15,5995,2008,8,1722,3,5,2,120000,5,3,1,6,1,3.0
15,5495,2012,27,2466,4,5,2,120000,5,3,3,8,8,3.0
15,4500,2013,10,718,5,3,2,135000,5,3,1,2,5,2.0
15,7500,2011,33,2212,4,3,2,130010,5,3,3,8,9,2.0
15,3600,2008,14,1197,4,3,2,126000,5,3,1,4,2,1.0
15,9995,2008,11,2624,5,6,2,109000,5,3,3,8,9,3.0
15,1595,2002,13,565,4,3,2,101770,5,3,1,4,0,2.0
15,3595,2004,10,2390,4,5,2,101770,5,3,3,10,8,1.0
15,4500,2012,6,1004,4,3,2,116000,5,3,1,4,8,1.0
15,2575,2006,33,1816,5,3,2,101770,5,3,3,4,9,2.0
15,6850,2010,13,975,4,3,2,125000,5,3,3,8,1,1.0
15,5300,2008,13,861,3,3,2,87000,3,3,1,8,10,2.0
15,10500,2014,3,219,4,5,2,142000,5,3,3,8,10,2.0
15,2600,2008,33,1578,3,3,2,137000,5,3,3,8,8,1.0
15,9499,2012,34,1776,3,5,2,152000,5,3,3,8,1,3.0
15,33995,2018,6,3043,4,5,2,21384,5,3,3,8,10,2.0
15,9000,2015,10,2840,4,6,2,97047,5,3,2,8,10,2.0
15,4200,2007,10,2388,3,5,2,119000,5,3,2,10,5,2.0
15,4895,2007,10,2392,4,5,2,101770,5,2,3,10,10,2.0
15,1695,2005,33,1827,4,3,2,101770,5,3,3,8,10,1.0
15,15995,2016,34,769,4,3,2,50928,5,3,1,4,5,1.0
15,6995,2013,34,777,3,3,2,107000,5,3,1,4,1,2.0
15,6995,2009,33,2207,4,3,2,123913,5,3,3,8,10,1.0
15,6000,2004,10,1510,3,6,0,105000,5,3,3,10,1,1.0
15,3999,2009,33,1597,3,3,2,139000,5,2,3,8,8,1.0
15,31990,2011,10,1429,4,5,0,94526,5,3,3,1,10,3.0
15,9990,1998,10,370,3,5,0,154100,5,3,2,10,10,2.0
15,11996,2014,33,1828,3,3,2,88717,5,3,3,3,0,1.0
15,4996,2004,36,3114,3,4,2,110305,5,3,3,3,1,1.0
15,6596,2012,22,2057,3,3,2,96078,5,3,1,2,0,2.0
15,6596,2011,27,2048,3,5,2,91832,3,3,1,4,0,2.0
15,9396,2013,6,1241,3,3,2,119635,5,3,3,3,3,2.0
15,4996,2006,33,1956,3,5,2,157015,5,1,3,3,1,2.0
15,5996,2007,13,558,3,5,2,74196,5,3,1,4,9,3.0
15,6596,2011,33,2207,3,3,2,129636,5,3,3,3,9,2.0
15,11996,2012,4,1216,3,5,2,91896,5,3,3,3,0,1.0
15,9596,2015,18,2199,3,5,2,97129,5,1,3,4,3,1.0
15,8596,2014,8,1722,3,5,2,90439,5,1,1,6,10,2.0
15,6996,2011,27,2453,3,3,2,124565,5,3,3,3,0,2.0
15,8996,2009,13,975,3,5,2,116671,5,1,3,3,5,3.0
15,5996,2008,34,2405,3,5,2,147351,5,3,3,8,9,1.0
15,10995,2012,11,521,4,5,2,118144,5,1,3,8,9,2.0
15,18995,2013,30,109,4,5,2,127145,5,1,3,7,10,2.0
15,15995,2012,10,1328,4,5,2,101782,5,1,3,8,0,2.0
15,10995,2006,10,2388,4,5,2,57514,5,1,3,7,8,1.0
15,22988,2016,30,12,4,5,2,34166,5,1,3,7,8,1.0
15,25995,2016,13,2301,4,5,2,35603,5,1,3,10,1,3.0
15,19988,2017,33,1578,4,5,2,39535,5,1,3,3,9,1.0
15,20995,2016,33,3199,4,5,2,56347,5,1,3,4,0,3.0
15,5995,2005,34,2322,4,5,2,80689,5,1,1,2,1,2.0
15,26988,2011,10,2868,4,5,2,139247,5,1,3,7,0,3.0
15,11988,2016,27,2178,4,5,2,111975,5,1,1,6,9,1.0
15,18995,2018,10,1276,4,5,2,26688,5,1,3,8,5,1.0
15,13995,2008,17,3164,4,5,2,120244,5,1,3,8,4,2.0
15,15988,2013,3,3209,4,5,2,69992,5,1,3,8,10,2.0
15,15995,2011,10,1376,4,5,2,106658,5,1,3,10,5,1.0
15,14500,2011,34,2877,4,5,2,146000,5,3,3,8,10,1.0
15,5995,2005,34,2600,4,5,2,138000,5,3,3,8,10,2.0
15,5995,2010,13,2193,4,5,2,128000,5,3,3,8,10,2.0
15,6875,2008,33,2207,4,5,2,77000,5,2,3,8,10,2.0
15,13995,2014,11,521,4,5,2,100616,5,1,3,8,0,1.0
15,5995,2008,8,1070,4,5,2,133000,5,2,3,8,10,2.0
15,13990,2010,10,1404,3,6,2,115295,5,3,2,8,10,1.0
15,17995,2015,17,1730,4,5,2,72879,5,1,3,8,9,2.0
15,6995,2013,33,1813,4,5,2,121000,5,3,3,8,10,2.0
15,7995,2011,7,3002,4,5,2,66000,5,3,3,8,10,1.0
15,10975,2010,30,1772,4,5,2,111000,5,3,3,8,10,2.0
15,4995,2011,33,1596,4,5,2,149000,5,3,3,8,10,2.0
15,8500,2009,34,2877,3,3,2,170000,5,2,3,8,10,2.0
15,8555,2008,17,1730,4,5,2,126028,5,1,3,8,9,1.0
15,24995,2016,10,1478,4,5,2,70403,5,1,3,10,10,2.0
15,17995,2016,30,12,4,5,2,104498,5,1,3,7,10,2.0
15,6955,2009,11,521,4,5,2,141573,5,1,3,8,1,2.0
15,24995,2015,17,3188,4,5,2,87934,5,1,3,8,0,1.0
15,25995,2014,10,2868,4,5,2,118539,5,1,3,7,5,1.0
15,19995,2011,34,2877,4,5,2,38183,5,1,3,7,9,1.0
15,5995,2008,10,2942,4,5,2,140531,5,1,3,3,10,1.0
15,4995,2009,34,959,4,5,2,124000,5,3,3,8,10,1.0
15,14490,2012,10,1168,3,6,2,80836,5,3,2,10,10,1.0
15,25995,2015,10,2866,4,5,2,91682,5,1,3,10,10,2.0
15,11995,2009,34,3080,4,5,2,184287,5,1,3,10,10,2.0
15,32995,2015,11,2651,4,5,2,104818,5,1,3,10,10,1.0
15,18995,2016,36,3242,4,5,2,87912,5,1,3,8,10,1.0
15,12977,2013,10,1180,4,5,2,90158,5,1,3,8,9,2.0
15,9900,2013,10,1276,4,5,2,79698,5,1,1,8,10,1.0
15,10988,2013,10,1276,4,5,2,89969,5,1,3,8,9,1.0
15,26995,2018,13,975,4,5,2,46444,5,3,3,8,10,2.0
15,17995,2011,34,3080,4,5,2,100759,5,1,3,10,10,2.0
15,14995,2008,17,3164,4,5,2,100879,5,1,3,8,4,1.0
15,10995,2008,17,1730,4,5,2,67424,5,1,3,8,0,2.0
15,25955,2017,10,1328,4,5,2,31660,5,1,3,8,10,1.0
15,6900,2004,20,2569,3,6,2,16000,3,3,2,13,0,2.0
15,5995,2012,17,1961,4,5,2,125000,5,3,3,8,10,1.0
15,6995,2009,33,1578,4,5,2,74000,5,3,3,8,10,1.0
15,28990,2005,11,741,3,5,0,71635,5,3,2,10,10,2.0
15,8500,2009,2,481,3,5,2,153500,5,1,3,2,5,3.0
15,2800,2003,30,131,2,6,2,101000,5,3,3,7,1,1.0
15,19990,2007,6,2719,4,5,0,210541,5,3,3,10,10,1.0
15,29450,2017,23,1700,4,5,2,41302,5,3,3,8,10,1.0
15,3500,2005,33,1578,3,3,2,83000,5,3,3,8,9,3.0
15,3995,2009,18,2472,4,5,2,93000,5,3,3,8,10,3.0
15,7995,2012,34,2322,4,5,2,101000,5,3,3,8,10,1.0
15,4995,2013,9,297,4,5,2,81000,5,3,3,8,10,2.0
15,3995,2011,18,1610,4,5,2,112000,5,3,3,8,10,1.0
15,15995,2012,6,2680,4,6,2,150217,5,3,3,8,10,1.0
15,4995,2006,34,3090,3,6,2,199780,5,3,3,10,10,2.0
15,8995,2013,10,1328,3,5,2,140000,5,3,1,8,0,1.0
15,2500,2004,34,959,3,3,2,222000,5,3,1,8,10,1.0
15,3500,2008,34,2047,4,3,2,155000,5,2,1,2,5,2.0
15,8500,2008,3,221,4,5,2,124227,5,2,3,4,3,1.0
15,24285,2016,23,724,4,5,2,30905,5,3,3,8,10,1.0
15,1695,2000,24,1747,4,6,2,101770,5,3,2,8,10,1.0
15,3800,2012,13,861,3,3,2,130000,2,3,1,12,9,2.0
15,3000,2005,23,671,3,5,2,239648,5,3,3,4,9,2.0
15,13500,2013,34,2407,4,3,2,78000,5,3,3,8,1,1.0
15,25450,2015,34,2899,4,5,2,53000,5,3,3,10,5,2.0
15,29490,2015,10,1419,3,6,0,112150,5,3,3,10,10,2.0
15,11499,2017,33,1953,4,3,2,123000,5,3,3,4,5,2.0
15,8999,2010,33,2209,4,3,2,102000,5,3,3,3,5,2.0
15,6499,2008,36,3115,4,5,2,140000,5,3,1,3,5,2.0
15,5999,2007,14,2550,4,5,2,98000,5,3,1,8,1,2.0
15,10999,2014,33,2213,4,3,2,121000,5,3,3,3,8,2.0
15,9499,2015,27,2466,5,3,2,89349,2,3,3,8,9,2.0
15,15499,2015,13,2303,4,5,2,134000,5,3,3,8,10,2.0
15,9999,2010,30,34,4,6,2,170000,5,3,3,10,1,3.0
15,5499,2006,13,879,4,3,2,75000,5,3,1,12,9,2.0
15,7999,2010,33,2212,4,3,2,99000,5,2,3,3,5,2.0
15,10799,2016,27,571,4,3,2,74000,5,3,1,4,10,2.0
15,12499,2014,27,2276,4,5,2,109000,5,3,3,8,5,2.0
15,6499,2011,33,1817,4,3,2,112000,5,3,3,4,10,2.0
15,8999,2014,33,1828,4,3,2,124000,5,2,3,3,4,2.0
15,9499,2015,35,2957,4,3,2,102000,5,3,3,8,5,2.0
15,9999,2012,13,1025,4,3,2,131000,5,3,3,8,9,2.0
15,11999,2015,33,2222,5,3,2,93720,3,3,3,3,5,2.0
15,8999,2014,26,2234,4,5,2,73000,3,3,3,8,10,2.0
15,4999,2008,27,588,4,3,3,140000,5,3,1,4,4,2.0
15,7899,2013,35,2170,4,3,2,127000,5,2,1,12,5,2.0
15,13999,2012,2,510,4,5,2,99000,5,3,3,4,2,2.0
15,10499,2015,33,1938,4,3,2,100000,5,3,3,4,1,2.0
15,5999,2009,34,960,4,3,2,129000,5,3,1,4,9,2.0
15,10499,2015,33,1938,4,3,2,106000,5,3,3,4,5,2.0
15,5899,2013,18,2445,4,3,2,93000,5,2,1,2,8,2.0
15,9999,2011,13,2186,4,5,2,143000,5,3,1,6,1,2.0
15,18990,2013,10,1419,3,6,2,105894,5,3,2,8,10,3.0
15,6999,2008,36,3248,4,5,2,135000,5,3,3,3,5,2.0
15,5000,2007,10,1469,3,6,2,101770,5,3,3,10,8,2.0
15,4500,2000,17,3177,4,3,2,179000,5,2,3,8,0,2.0
15,9995,2007,34,2877,4,3,2,108535,5,2,3,7,1,2.0
15,2800,2008,6,1804,3,5,2,154081,5,3,1,4,10,2.0
15,9500,2011,30,43,4,6,2,165000,5,3,3,10,10,2.0
15,15995,2008,5,1271,4,6,2,117000,5,3,3,8,1,2.0
15,19995,2015,10,1434,4,5,2,97000,5,3,3,7,0,2.0
15,11995,2011,10,1478,4,6,2,114775,5,3,3,8,10,1.0
15,11995,2011,13,2195,4,5,2,121000,5,3,1,5,0,2.0
15,3999,2007,3,202,3,5,2,179590,5,3,3,8,0,2.0
15,15995,2016,6,2680,4,6,2,114792,5,3,3,8,10,2.0
15,12995,2010,34,3077,4,6,2,162440,5,3,3,8,10,2.0
15,20990,2015,10,1404,3,6,2,134794,5,3,3,10,1,1.0
15,11995,2016,10,1559,4,3,2,66164,5,3,1,8,10,1.0
15,13995,2008,10,1498,4,6,0,204229,5,3,3,8,10,2.0
15,4995,2006,13,2301,3,5,2,173329,5,3,3,8,10,1.0
15,7995,2009,15,1672,3,5,2,106757,5,3,2,8,10,1.0
15,13995,2010,10,1433,4,6,2,104355,5,3,3,8,10,3.0
15,10995,2014,11,2944,4,5,2,136876,5,3,3,8,10,2.0
15,13995,2009,34,2877,3,5,2,92491,5,3,3,10,9,1.0
15,8995,2011,22,1062,4,5,2,130597,5,3,3,8,10,1.0
15,13995,2009,34,2912,4,5,2,148972,5,3,3,7,0,1.0
15,16995,2012,34,2893,4,5,2,159000,5,3,3,7,5,1.0
15,13995,2014,36,2533,4,4,2,103162,5,3,3,4,10,1.0
15,16995,2015,36,2532,4,3,2,69308,5,3,1,4,8,3.0
15,10995,2013,36,2533,4,4,2,120351,5,3,3,4,0,2.0
15,17995,2014,36,3255,4,5,2,92040,5,3,3,8,10,1.0
15,15995,2013,36,3246,4,5,2,90598,5,3,3,8,0,1.0
15,17495,2014,36,3242,4,5,2,59993,5,3,1,8,0,3.0
15,13500,2013,3,201,4,3,2,68500,5,3,3,4,0,3.0
15,24869,2014,10,1168,3,6,2,54594,5,3,3,6,1,2.0
15,24000,2014,10,1617,4,3,0,101770,5,3,2,8,10,1.0
15,18990,2011,30,109,3,6,2,117508,5,3,3,8,10,2.0
15,17983,2017,30,2344,3,3,2,24364,5,3,1,6,10,1.0
15,14987,2010,6,1347,3,6,2,89976,5,3,3,6,9,1.0
15,6500,2012,33,1578,3,3,2,110031,5,2,3,8,9,2.0
15,6495,2007,36,3241,4,5,2,142000,5,3,3,8,0,2.0
15,8995,2012,6,759,4,5,2,133000,5,3,2,12,1,2.0
15,23900,2015,11,2633,4,6,2,138000,5,3,3,7,10,2.0
15,2500,2004,17,1730,3,5,2,148000,5,3,3,8,10,2.0
15,17995,2017,27,2176,4,5,2,96631,5,3,3,6,10,2.0
15,24995,2017,10,3019,4,5,2,39396,5,3,3,6,10,1.0
15,5995,2003,34,772,4,3,2,96604,5,3,1,4,1,2.0
15,2000,1998,33,1949,3,3,2,215775,5,2,3,3,10,1.0
15,6500,2010,11,789,3,3,2,101770,5,3,3,10,1,1.0
15,4295,2009,33,1934,4,3,2,175000,5,2,3,4,8,2.0
15,18995,2011,11,2623,4,6,2,57566,5,3,3,8,10,2.0
15,3500,2007,10,1838,4,6,0,181428,5,3,3,11,9,2.0
15,3500,1998,20,1257,4,5,2,165000,5,3,1,4,10,2.0
15,19990,2013,6,2717,3,6,2,77755,5,3,3,10,3,2.0
15,10995,2011,4,1920,4,5,2,42775,5,3,3,4,9,3.0
15,2495,2003,33,1578,5,3,2,101770,5,3,3,8,10,3.0
15,22900,2011,10,1433,4,6,2,54000,5,3,3,7,10,2.0
15,7900,2013,6,1241,4,3,2,104353,5,3,3,8,0,2.0
15,3595,2008,36,3240,5,5,2,101770,5,3,3,3,1,2.0
15,2900,2007,32,1841,4,3,2,81403,5,3,1,4,5,2.0
15,17995,2018,33,1596,4,3,2,24200,3,3,3,8,1,2.0
15,17750,2017,13,869,5,3,2,30294,5,3,1,2,5,3.0
15,19995,2017,33,1595,4,3,2,20000,3,3,3,8,8,3.0
15,1500,2005,13,554,3,3,2,202400,5,3,1,4,0,2.0
15,17900,2014,2,519,3,5,0,102489,5,3,3,4,4,3.0
15,33990,2015,30,12,4,5,0,38407,5,3,3,7,5,3.0
15,32990,2016,17,3164,4,5,2,22840,5,3,3,8,10,3.0
15,4500,2006,10,1162,3,7,2,165000,5,3,2,6,10,2.0
15,29990,2015,6,2678,4,5,4,145469,5,3,3,7,0,2.0
15,24495,2019,33,2209,5,3,2,10200,3,3,3,3,2,2.0
15,12499,2014,27,2279,4,5,2,92750,5,3,3,8,10,1.0
15,23995,2016,34,2877,4,5,2,52200,5,3,3,10,9,2.0
15,6995,2008,10,1180,4,5,2,123203,5,3,3,8,10,3.0
15,21495,2017,33,2222,4,3,2,23000,3,3,3,3,1,3.0
15,23495,2018,33,2222,5,3,2,13000,3,3,3,3,9,3.0
15,15495,2016,33,1947,4,3,2,30275,3,3,3,4,1,2.0
15,22760,2014,6,2680,3,6,2,74785,5,3,3,10,8,3.0
15,19495,2017,33,2222,4,3,2,21600,3,3,3,3,8,2.0
15,16995,2018,33,994,4,3,2,37000,3,3,3,8,0,1.0
15,35995,2015,10,1415,4,5,0,108663,5,3,3,7,8,3.0
15,15995,2012,10,1376,4,5,2,84987,5,1,3,7,8,1.0
15,8995,2005,10,1376,4,5,2,169989,5,1,3,7,10,3.0
15,8988,2006,30,12,4,5,2,139870,5,1,3,7,1,1.0
15,11995,2010,30,12,4,5,2,124289,5,1,3,7,8,2.0
15,14555,2009,6,2717,4,5,2,154237,5,1,3,10,10,3.0
15,13995,2005,6,2717,4,5,2,119116,5,1,3,10,9,2.0
15,22995,2017,6,2680,4,5,2,97332,5,1,3,7,0,2.0
15,18555,2014,6,2680,4,5,2,119772,5,1,3,10,5,1.0
15,12955,2008,6,2680,4,5,2,84273,5,1,3,10,5,3.0
